;Итерация;Лейер;Выплаты;Доля_в_выплатах;Восст_прем
3823;956;3;0,0;0,0;0,0
3824;957;0;4330195,600000001;0,0;0,0
3825;957;1;12009068,4;1600000,0;140280,0
3826;957;2;502696,0;2696,0;47,99
3827;957;3;0,0;0,0;0,0
3828;958;0;4489831,29;0,0;0,0
3829;958;1;7509203,7;1600000,0;140280,0
3830;958;2;502696,0;2696,0;47,99
3831;958;3;0,0;0,0;0,0
3832;959;0;3690221,08;0,0;0,0
3833;959;1;7916757,76;1600000,0;140280,0
3834;959;2;2513480,0;13480,0;239,94
3835;959;3;0,0;0,0;0,0
3836;960;0;3734614,56;0,0;0,0
3837;960;1;9271372,24;1600000,0;140280,0
3838;960;2;2010784,0;10784,0;191,96
3839;960;3;0,0;0,0;0,0
3840;961;0;3771390,43;0,0;0,0
3841;961;1;8467796,559999999;1600000,0;140280,0
3842;961;2;2010784,0;10784,0;191,96
3843;961;3;0,0;0,0;0,0
3844;962;0;4729544,600000001;0,0;0,0
3845;962;1;7855090,96;1600000,0;140280,0
3846;962;2;3644546,0;144546,0;2572,92
3847;962;3;0,0;0,0;0,0
3848;963;0;4463725,0;0,0;0,0
3849;963;1;8794589,95;1600000,0;140280,0
3850;963;2;2010784,0;10784,0;191,96
3851;963;3;0,0;0,0;0,0
3852;964;0;3803708,4499999997;0,0;0,0
3853;964;1;7124031,14;1600000,0;140280,0
3854;964;2;2607735,5;107735,5;1917,69
3855;964;3;0,0;0,0;0,0
3856;965;0;4216317,079999999;0,0;0,0
3857;965;1;9896827,120000001;1600000,0;140280,0
3858;965;2;1005392,0;5392,0;95,98
3859;965;3;0,0;0,0;0,0
3860;966;0;4360725,640000001;0,0;0,0
3861;966;1;7905887,4399999995;1600000,0;140280,0
3862;966;2;2010784,0;10784,0;191,96
3863;966;3;0,0;0,0;0,0
3864;967;0;4403616,07;0,0;0,0
3865;967;1;7050186,62;1600000,0;140280,0
3866;967;2;1005392,0;5392,0;95,98
3867;967;3;0,0;0,0;0,0
3868;968;0;4583566,449999999;0,0;0,0
3869;968;1;6312080,4399999995;1600000,0;140280,0
3870;968;2;2105039,5;105039,5;1869,7
3871;968;3;0,0;0,0;0,0
3872;969;0;4431939,5200000005;0,0;0,0
3873;969;1;6321165,010000001;1600000,0;140280,0
3874;969;2;502696,0;2696,0;47,99
3875;969;3;0,0;0,0;0,0
3876;970;0;4281650,65;0,0;0,0
3877;970;1;9486269,14;1600000,0;140280,0
3878;970;2;1508088,0;8088,0;143,97
3879;970;3;0,0;0,0;0,0
3880;971;0;4537165,24;0,0;0,0
3881;971;1;7258613,75;1600000,0;140280,0
3882;971;2;2128666,21;128666,20999999996;2290,26
3883;971;3;0,0;0,0;0,0
3884;972;0;4057395,6;0,0;0,0
3885;972;1;8622581,28;1600000,0;140280,0
3886;972;2;1005392,0;5392,0;95,98
3887;972;3;0,0;0,0;0,0
3888;973;0;4935301,040000001;0,0;0,0
3889;973;1;7839261,549999999;1600000,0;140280,0
3890;973;2;1099647,5;99647,5;1773,73
3891;973;3;0,0;0,0;0,0
3892;974;0;4186053,6300000004;0,0;0,0
3893;974;1;8378409,239999999;1600000,0;140280,0
3894;974;2;1633762,0;133762,0;2380,96
3895;974;3;0,0;0,0;0,0
3896;975;0;4660036,78;0,0;0,0
3897;975;1;8198362,54;1600000,0;140280,0
3898;975;2;0,0;0,0;0,0
3899;975;3;0,0;0,0;0,0
3900;976;0;4538522,880000001;0,0;0,0
3901;976;1;9366785,6;1600000,0;140280,0
3902;976;2;2639154,0;139154,0;2476,94
3903;976;3;0,0;0,0;0,0
3904;977;0;5006729,11;0,0;0,0
3905;977;1;8880992,42;1600000,0;140280,0
3906;977;2;1005392,0;5392,0;95,98
3907;977;3;0,0;0,0;0,0
3908;978;0;4647860,23;0,0;0,0
3909;978;1;5785870,040000001;1600000,0;140280,0
3910;978;2;2010784,0;10784,0;191,96
3911;978;3;0,0;0,0;0,0
3912;979;0;4272249,800000001;0,0;0,0
3913;979;1;9106948,2;1600000,0;140280,0
3914;979;2;3016176,0;16176,0;287,93
3915;979;3;0,0;0,0;0,0
3916;980;0;3883721,03;0,0;0,0
3917;980;1;9192882,74;1600000,0;140280,0
3918;980;2;502696,0;2696,0;47,99
3919;980;3;0,0;0,0;0,0
3920;981;0;5042802,7700000005;0,0;0,0
3921;981;1;7114181,579999999;1600000,0;140280,0
3922;981;2;2010784,0;10784,0;191,96
3923;981;3;0,0;0,0;0,0
3924;982;0;5286899,469999999;0,0;0,0
3925;982;1;9082853,620000001;1600000,0;140280,0
3926;982;2;1508088,0;8088,0;143,97
3927;982;3;0,0;0,0;0,0
3928;983;0;4269481,34;0,0;0,0
3929;983;1;8523809,9;1600000,0;140280,0
3930;983;2;1728017,5;228017,5;4058,71
3931;983;3;0,0;0,0;0,0
3932;984;0;3833391,2800000003;0,0;0,0
3933;984;1;9664774,48;1600000,0;140280,0
3934;984;2;2631362,21;131362,20999999996;2338,25
3935;984;3;0,0;0,0;0,0
3936;985;0;3960806,6500000004;0,0;0,0
3937;985;1;10672699,759999998;1600000,0;140280,0
3938;985;2;502696,0;1002696,0;17847,99
3939;985;3;6351582,01;3500000,0;150500,0
3940;986;0;4397770,66;0,0;0,0
3941;986;1;7113351,410000001;1600000,0;140280,0
3942;986;2;2513480,0;13480,0;239,94
3943;986;3;0,0;0,0;0,0
3944;987;0;4371246,5;0,0;0,0
3945;987;1;9773744,58;1600000,0;140280,0
3946;987;2;2513480,0;13480,0;239,94
3947;987;3;0,0;0,0;0,0
3948;988;0;3872689,0399999996;0,0;0,0
3949;988;1;9409671,32;1600000,0;140280,0
3950;988;2;2010784,0;10784,0;191,96
3951;988;3;0,0;0,0;0,0
3952;989;0;4756925,2299999995;0,0;0,0
3953;989;1;6377997,380000002;1600000,0;140280,0
3954;989;2;2010784,0;10784,0;191,96
3955;989;3;0,0;0,0;0,0
3956;990;0;3881072,49;0,0;0,0
3957;990;1;7276739,44;1600000,0;140280,0
3958;990;2;1099647,5;99647,5;1773,73
3959;990;3;0,0;0,0;0,0
3960;991;0;3706715,09;0,0;0,0
3961;991;1;6926225,9;1600000,0;140280,0
3962;991;2;2010784,0;10784,0;191,96
3963;991;3;0,0;0,0;0,0
3964;992;0;4248377,579999999;0,0;0,0
3965;992;1;8582496,09;1600000,0;140280,0
3966;992;2;1508088,0;8088,0;143,97
3967;992;3;0,0;0,0;0,0
3968;993;0;4178843,7700000005;0,0;0,0
3969;993;1;6117906,320000001;1600000,0;140280,0
3970;993;2;2701991,0;1201991,0;21395,44
3971;993;3;6351582,01;3500000,0;150500,0
3972;994;0;4086989,56;0,0;0,0
3973;994;1;5732916,289999999;1600000,0;140280,0
3974;994;2;1508088,0;8088,0;143,97
3975;994;3;0,0;0,0;0,0
3976;995;0;5158547,15;0,0;0,0
3977;995;1;10669961,26;1600000,0;140280,0
3978;995;2;3707383,0;207383,0;3691,42
3979;995;3;0,0;0,0;0,0
3980;996;0;4995593,410000001;0,0;0,0
3981;996;1;8427943,020000001;1600000,0;140280,0
3982;996;2;1005392,0;5392,0;95,98
3983;996;3;0,0;0,0;0,0
3984;997;0;2973667,27;0,0;0,0
3985;997;1;8470156,26;1600000,0;140280,0
3986;997;2;1005392,0;5392,0;95,98
3987;997;3;0,0;0,0;0,0
3988;998;0;3989462,37;0,0;0,0
3989;998;1;9006661,359999998;1600000,0;140280,0
3990;998;2;1508088,0;8088,0;143,97
3991;998;3;0,0;0,0;0,0
3992;999;0;5237386,87;0,0;0,0
3993;999;1;7011468,960000001;1600000,0;140280,0
3994;999;2;1526939,1;26939,099999999977;479,52
3995;999;3;0,0;0,0;0,0
3996;1000;0;4827801,029999999;0,0;0,0
3997;1000;1;8685763,509999998;1600000,0;140280,0
3998;1000;2;1005392,0;5392,0;95,98
3999;1000;3;0,0;0,0;0,0
